filepath,filename,speaker_id,label,source,duration_sec,sample_rate,channels,session_id,session_date,session_environment,session_comments,speaker_id_log,speaker_name,speaker_age,speaker_gender,speaker_dialect,mother_dialect,father_dialect,speaker_profession,speaker_comments_log
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0082.wav,0333.120511.010941.0082.wav,0333,bonafide,bonafide,2.075,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0083.wav,0333.120511.010941.0083.wav,0333,bonafide,bonafide,1.975,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0084.wav,0333.120511.010941.0084.wav,0333,bonafide,bonafide,3.575,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0085.wav,0333.120511.010941.0085.wav,0333,bonafide,bonafide,3.375,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0086.wav,0333.120511.010941.0086.wav,0333,bonafide,bonafide,2.075,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0087.wav,0333.120511.010941.0087.wav,0333,bonafide,bonafide,2.675,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0089.wav,0333.120511.010941.0089.wav,0333,bonafide,bonafide,2.875,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0090.wav,0333.120511.010941.0090.wav,0333,bonafide,bonafide,3.175,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0091.wav,0333.120511.010941.0091.wav,0333,bonafide,bonafide,2.975,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0093.wav,0333.120511.010941.0093.wav,0333,bonafide,bonafide,2.275,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0094.wav,0333.120511.010941.0094.wav,0333,bonafide,bonafide,3.975,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0095.wav,0333.120511.010941.0095.wav,0333,bonafide,bonafide,3.375,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0096.wav,0333.120511.010941.0096.wav,0333,bonafide,bonafide,2.075,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0097.wav,0333.120511.010941.0097.wav,0333,bonafide,bonafide,2.075,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0098.wav,0333.120511.010941.0098.wav,0333,bonafide,bonafide,2.075,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0099.wav,0333.120511.010941.0099.wav,0333,bonafide,bonafide,1.775,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0100.wav,0333.120511.010941.0100.wav,0333,bonafide,bonafide,1.575,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0101.wav,0333.120511.010941.0101.wav,0333,bonafide,bonafide,1.775,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0102.wav,0333.120511.010941.0102.wav,0333,bonafide,bonafide,1.475,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0103.wav,0333.120511.010941.0103.wav,0333,bonafide,bonafide,1.875,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0104.wav,0333.120511.010941.0104.wav,0333,bonafide,bonafide,1.775,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0107.wav,0333.120511.010941.0107.wav,0333,bonafide,bonafide,1.275,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0109.wav,0333.120511.010941.0109.wav,0333,bonafide,bonafide,3.175,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0110.wav,0333.120511.010941.0110.wav,0333,bonafide,bonafide,1.675,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0111.wav,0333.120511.010941.0111.wav,0333,bonafide,bonafide,1.775,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0112.wav,0333.120511.010941.0112.wav,0333,bonafide,bonafide,2.075,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0113.wav,0333.120511.010941.0113.wav,0333,bonafide,bonafide,2.175,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0114.wav,0333.120511.010941.0114.wav,0333,bonafide,bonafide,1.775,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0115.wav,0333.120511.010941.0115.wav,0333,bonafide,bonafide,2.675,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0116.wav,0333.120511.010941.0116.wav,0333,bonafide,bonafide,1.675,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0117.wav,0333.120511.010941.0117.wav,0333,bonafide,bonafide,2.075,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0118.wav,0333.120511.010941.0118.wav,0333,bonafide,bonafide,1.475,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0119.wav,0333.120511.010941.0119.wav,0333,bonafide,bonafide,1.875,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0120.wav,0333.120511.010941.0120.wav,0333,bonafide,bonafide,1.575,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0121.wav,0333.120511.010941.0121.wav,0333,bonafide,bonafide,2.075,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0122.wav,0333.120511.010941.0122.wav,0333,bonafide,bonafide,1.675,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0123.wav,0333.120511.010941.0123.wav,0333,bonafide,bonafide,1.475,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0124.wav,0333.120511.010941.0124.wav,0333,bonafide,bonafide,1.975,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0125.wav,0333.120511.010941.0125.wav,0333,bonafide,bonafide,1.875,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0126.wav,0333.120511.010941.0126.wav,0333,bonafide,bonafide,1.675,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0129.wav,0333.120511.010941.0129.wav,0333,bonafide,bonafide,2.275,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0130.wav,0333.120511.010941.0130.wav,0333,bonafide,bonafide,3.175,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0131.wav,0333.120511.010941.0131.wav,0333,bonafide,bonafide,2.775,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0132.wav,0333.120511.010941.0132.wav,0333,bonafide,bonafide,4.075,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0133.wav,0333.120511.010941.0133.wav,0333,bonafide,bonafide,4.175,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0134.wav,0333.120511.010941.0134.wav,0333,bonafide,bonafide,3.975,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0136.wav,0333.120511.010941.0136.wav,0333,bonafide,bonafide,3.375,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0137.wav,0333.120511.010941.0137.wav,0333,bonafide,bonafide,2.475,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0142.wav,0333.120511.010941.0142.wav,0333,bonafide,bonafide,4.275,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0143.wav,0333.120511.010941.0143.wav,0333,bonafide,bonafide,2.075,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0144.wav,0333.120511.010941.0144.wav,0333,bonafide,bonafide,2.575,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0145.wav,0333.120511.010941.0145.wav,0333,bonafide,bonafide,3.275,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0146.wav,0333.120511.010941.0146.wav,0333,bonafide,bonafide,2.675,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0147.wav,0333.120511.010941.0147.wav,0333,bonafide,bonafide,2.875,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0148.wav,0333.120511.010941.0148.wav,0333,bonafide,bonafide,2.675,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0149.wav,0333.120511.010941.0149.wav,0333,bonafide,bonafide,2.975,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0150.wav,0333.120511.010941.0150.wav,0333,bonafide,bonafide,2.975,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0152.wav,0333.120511.010941.0152.wav,0333,bonafide,bonafide,3.975,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0153.wav,0333.120511.010941.0153.wav,0333,bonafide,bonafide,2.275,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0154.wav,0333.120511.010941.0154.wav,0333,bonafide,bonafide,2.175,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0155.wav,0333.120511.010941.0155.wav,0333,bonafide,bonafide,1.975,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0156.wav,0333.120511.010941.0156.wav,0333,bonafide,bonafide,1.875,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0157.wav,0333.120511.010941.0157.wav,0333,bonafide,bonafide,1.575,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0158.wav,0333.120511.010941.0158.wav,0333,bonafide,bonafide,2.075,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0159.wav,0333.120511.010941.0159.wav,0333,bonafide,bonafide,1.575,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0160.wav,0333.120511.010941.0160.wav,0333,bonafide,bonafide,1.375,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0161.wav,0333.120511.010941.0161.wav,0333,bonafide,bonafide,1.175,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
C:\Users\Ninzz\Programming\PLD\up-dsp-pld\PLD\CEB\0333\0333.120511.010941.0162.wav,0333.120511.010941.0162.wav,0333,bonafide,bonafide,1.375,44100,1,120511.010941,11/05/2012 (dd/mm/yyyy),closed empty room,"0 dB preatt, 80 Hz hpf, cardioid",0333,Speaker_0333,16,female,Cebuano - Cebu,Cebuano - Cebu,Cebuano - Cebu,Student,has colds
